ref_cell_id,X,Y,Z,Col11a2,Emilin3a,Fgf10a,Hand2,Myod1,Prdm1a,Robo3,Sox9a,Tbx5a
124,0.2555065445769305,0.2174451247947573,0.06452430857045045,0.43923147288186526,0.019807708411666913,0.14911466133424994,0.10149890009481777,0.35786720890441426,0.10741086715081034,0.13585145370005094,0.1429907757117879,0.19579344097410936
125,0.40172590567993105,0.19070568442187683,0.18276181163609198,0.5142330015812235,0.023279593201828753,0.20171952044553343,0.17658901928666382,0.10312740016302112,0.11220895451401483,0.14146207702590108,0.14469908314974347,0.3586216486190447
126,0.27258180659277736,0.1762317719133095,0.18133090762164464,0.4854844427097292,0.347592175742096,0.15804853931363516,0.5348245060629794,0.21923127893845581,0.09739361943761515,0.1400704182448624,0.3215785880761857,0.5256626488584482
127,0.28423218094279606,0.19411401313550394,0.30798640301550423,0.560477432793322,0.055682136691602116,0.39206909904767306,0.2708839787225413,0.11105830627457879,0.13709938455664888,0.26438114525801826,0.24783399927163288,0.4311893154032455
128,0.4630729567955435,0.05823436269662486,0.14296263218578747,0.4116441741475633,0.012071802536186053,0.11806528272515274,0.08511537324382745,0.03632008800102138,0.13428568359550971,0.1416311384329489,0.08239440763002093,0.1890470520574144
129,0.15595462802438562,0.11771169201208677,0.11236676055726456,0.5935718029577819,0.18152450996372482,0.15517896452725574,0.26968465164650857,0.05837713769981531,0.0843414637176397,0.14801141518200717,0.39015088022588845,0.5968659366476033
130,0.3699647804143534,0.044483949063690166,0.07010831226648331,0.56315178339009,0.030971892547653066,0.12018453408699173,0.06763417906699434,0.19845766945327406,0.08620425529928744,0.11949763356874595,0.14256078757438212,0.19505255097321472
131,0.14448528185171822,0.15458972059387585,0.22295672721713522,0.6441650714401836,0.02777814711967551,0.27730729515299524,0.5225214777960574,0.06562347920277493,0.1584495223591764,0.34288261923546043,0.11553989145892186,0.5467546491497569
132,0.22869119468824578,0.12923099995339185,0.22159267688245682,0.5431518293675348,0.6146397563429172,0.1671856984905917,0.7115651249046012,0.07361582925113587,0.10039514060849405,0.11607511263743553,0.46852637317939394,0.8292193440187788
133,0.1667721199761344,0.13767073173375272,0.19143614758010122,0.5848964561830802,0.2086613883710893,0.19741653650713648,0.5738103081380339,0.05950236020619026,0.09404169672996048,0.16891528522853508,0.35353129315788545,0.7833649077264262
134,0.27664901653467733,0.09588293580306395,0.3464713956514803,0.5502086915743738,0.03515366629251024,0.6509747197908715,0.24013109724504514,0.07149884539726452,0.14325678293272626,0.44352378919975993,0.15685257897793248,0.4918875030851055
135,0.36608524481081406,0.17548943022586258,0.2728073937910039,0.5688299841337764,0.049697363503206186,0.38854931193357556,0.25666816877029713,0.09889623194860973,0.1194321864997204,0.15690255792758862,0.1855524601019528,0.5037339284629289
136,0.49979436499380425,0.10150282805158202,0.04331752476894997,0.5660063321530326,0.04499576431584122,0.10051253580714055,0.05948462613717728,0.043046358617513096,0.051734433609818574,0.05505043629491526,0.11658669073923143,0.2252555011490928
137,0.3549954602105301,0.22142537306289758,0.16420216537789648,0.4676235962364235,0.013391619172509134,0.14950461546510943,0.12804926252758975,0.40910694077464127,0.16523371884142968,0.17902158833962428,0.08588698649793235,0.19034453911047283
138,0.3248007521693389,0.19273257708220293,0.2347747283309529,0.5913916976482078,0.10590390538097685,0.25290365375457874,0.2524027787925408,0.15424189474487543,0.12511608527879373,0.17601876368217945,0.18934719887797927,0.38745389607536157
139,0.4617035414043502,0.16873653815434836,0.0955584502789362,0.3982850555616061,0.013135427161386933,0.12465178328008643,0.10619634519943551,0.042759775871799625,0.07127855299667415,0.11559011687238087,0.09627750560185648,0.21543191562446357
140,0.42365437338391604,0.07951495761871707,0.05673400025934899,0.4913073308847803,0.024674310840490297,0.12148189992243552,0.06712093623379144,0.06232171106269342,0.0726706040804722,0.11429395377824315,0.14889328856269632,0.20631031141651915
141,0.23232588617602798,0.08355419616874948,0.26705776427420774,0.5649576785196506,0.1655537399508446,0.4231715932332297,0.31082820752815277,0.0852150729925497,0.0972608229113505,0.17816433838495252,0.32887882307652755,0.6432344116824366
142,0.21028563583817428,0.17855157599450838,0.05719871080805686,0.5365790307444229,0.055053306948338744,0.13964476625912167,0.15693276757160574,0.23025710166465205,0.08271379262110434,0.13960612762423227,0.4302340731471117,0.297379499859603
143,0.13580998713709241,0.1351073524720672,0.06422209460970303,0.6043898636866203,0.05507896184645497,0.14649458913175908,0.2689995332518208,0.0507281505926126,0.09384477814429742,0.14572707238919336,0.43964753064235285,0.500813084997865
144,0.288741765694869,0.18632978773951936,0.23032213643202892,0.5414527062202309,0.1575364687686762,0.23195992474099045,0.36080048021835226,0.1432160385526015,0.13516760140443565,0.19079834876544766,0.27238696835206794,0.43188280478119806
145,0.3421547849026984,0.1517599455955499,0.04291390453113407,0.4611342863158343,0.037737022363052604,0.12019781637906957,0.10982294428338561,0.06819127839031297,0.07287311970424933,0.11384578467741988,0.5015562307697216,0.18289595032466754
146,0.1920940729410077,0.09906213077244376,0.2963471640679633,0.53266768174682,0.040317013161921704,0.4904959840347529,0.3808356876813975,0.0726203352278449,0.16597863623293382,0.4044271932775733,0.20215512278409276,0.5251721182931514
147,0.219897148616168,0.07013164451533704,0.15659776568455352,0.576657625711847,0.0589400255122525,0.1667327100542274,0.12250792217812097,0.47933414994977414,0.14615421603836173,0.25057406288803175,0.20165588560154932,0.26823823417005793
148,0.3060980961780414,0.1053913125471277,0.21391630533438036,0.4676961064991267,0.4822399752919073,0.13859519490884922,0.3705832610221248,0.10263496826173715,0.08392236641867201,0.1359509951846519,0.5868062800220123,0.6643558135290818
149,0.2842508633267726,0.11297795781079627,0.13097171176010686,0.6048048201183384,0.35936020650612605,0.1358183677922043,0.37693320809955666,0.30828223004232186,0.07381267591196355,0.13933419739734135,0.3566781427761214,0.47614504308066513
150,0.3035093294294486,0.22687437859625414,0.15906194599266135,0.5017523413021371,0.017882351917413893,0.1505202665362682,0.13807795308591334,0.5370805574071561,0.13495956568684223,0.16939351445620093,0.08956286278114027,0.13081828525493847
151,0.4016030784329118,0.15357920416969134,0.40413702261512796,0.6551938669919415,0.014352540059721312,0.19224139703872806,0.19994907423324335,0.09856297734856549,0.738809465059029,0.25672369111673377,0.09452869156340317,0.08489995657870596
152,0.2977921516241675,0.1346670711734298,0.36702044367087644,0.6798756812326674,0.022448417648883483,0.5692702454479753,0.20673061527293402,0.0745976681767789,0.19986053148593672,0.6078941114997229,0.09557422202445762,0.4278403917763356
153,0.5202232785408808,0.12895501634860376,0.13040680341064162,0.5536354955146606,0.01127564595025656,0.103045968536543,0.21389351792635428,0.06755017608612941,0.11934977206934852,0.15385937753279064,0.10127416670174084,0.17187702980220987
154,0.3045506052960834,0.06187369717152583,0.18523952136330096,0.5402516314726926,0.05695923413383701,0.17261971265354933,0.1205660736924882,0.6410853340388336,0.12311826324384081,0.29097039143570824,0.21076821988110575,0.2959092438488917
155,0.28839772298631194,0.14100933417632708,0.07672225984154107,0.4672372075263856,0.21121651519904705,0.10883327653152682,0.24338506699916662,0.08411509407690879,0.06279680569459935,0.10480320291063354,0.5677853669392219,0.38569045709989813
156,0.3709666235641373,0.12969240541956922,0.10662420150891078,0.503042952642641,0.09302803024950178,0.10275362821641205,0.24397276447800903,0.13904607185467402,0.06911347649907276,0.09727387873370989,0.4590194336969757,0.3424116316882298
157,0.42452071189062823,0.13247343008614815,0.11682579318880422,0.4995750282237592,0.027984746679250803,0.10467503716925024,0.15288561734531386,0.05163845652169492,0.06322602396734994,0.08651589824288149,0.28217017504674213,0.34642490764476774
158,0.13471330365830775,0.10727476321077851,0.2873777392562452,0.607467294687277,0.0262393504778855,0.21799387765518802,0.15864434226963478,0.07217443637051099,0.34097133404352153,0.38297219663734033,0.0961643487806361,0.16858803195131114
159,0.36470046986944943,0.15131694068249174,0.14991638815807476,0.48031492527998937,0.2641667562947965,0.11293727763204339,0.39471607944178416,0.119806025439418,0.0902628498689802,0.12185981639460423,0.3899120745210917,0.5188047532083611
160,0.30782888795181257,0.14671544526681635,0.2758344982323527,0.5434409439111453,0.3761187021094554,0.2567281695107487,0.5177469420423789,0.09221286466294873,0.1461282137668531,0.15591841576489446,0.5280552220867835,0.7308019483259224
161,0.27896372056598007,0.14026509767357884,0.24008467931383487,0.5410796998148163,0.7015474311812103,0.15996675638457122,0.7626182032279415,0.09171602658787849,0.1085086244725652,0.1280554330223508,0.5146626050758647,0.7219627392600353
162,0.40993508759153635,0.10330287273520421,0.31502093027099565,0.6404980134290347,0.021945958250836763,0.32849852459813167,0.1222365441359224,0.06711865961634803,0.2149221801305762,0.5515633133765,0.09302276180076256,0.3614843511857072
163,0.3615096233331047,0.22207093420225352,0.08732382848232262,0.44854899423546296,0.01903709024196962,0.14754898020340151,0.09918886180737051,0.31154825026390953,0.09740891767095587,0.10410199325417245,0.08718339957159416,0.17578361900516248
164,0.25478700417745814,0.14648105450449547,0.27814658608787657,0.5447569860167559,0.3859542652810029,0.23781909959794326,0.6387736118815336,0.08903600001187655,0.10801266847418081,0.18176595016549005,0.3747863261482216,0.7277329463121802
165,0.3352338396195474,0.0932886479180284,0.37640058260142356,0.5974341861372143,0.038066198694672884,0.3496794757789313,0.18811801536565415,0.08009069835191812,0.2649474759371369,0.4652649200316141,0.1346767659578783,0.23924415514158387
166,0.3239609299912701,0.16997344616757337,0.31174596991830433,0.5693198569728426,0.05551104811180647,0.4675729888000195,0.3282552342083626,0.10086502297886579,0.1856904927662672,0.23327425323140574,0.2088918469093815,0.5209049006586212
167,0.23693198865050377,0.15534466064420624,0.14094452120109205,0.5265767071489206,0.7436504280705579,0.12335052037760984,0.7826543668505405,0.18433652851233437,0.0697015938725064,0.1092375407973116,0.37400342428742145,0.7085154698608135
168,0.4521971329665536,0.12723724010844606,0.07296773391367646,0.5895361859843525,0.02128550531516004,0.11653553633578004,0.07671813839755634,0.03190841369267237,0.06411002293220566,0.12141323853305407,0.1315890192954337,0.22308155271521946
169,0.39884215365748205,0.05933969604246341,0.1542208002549644,0.586125306486804,0.032930032653484355,0.16566690725168942,0.0996226511195578,0.22365395148666545,0.07595763381578409,0.11721311880316376,0.18901244340963105,0.3300123627167618
170,0.24238028526239494,0.22455299368875395,0.11826098187600204,0.472079647646178,0.018859825871604518,0.13585687195828886,0.12508049121248732,0.4201110972589838,0.09586679049371924,0.13111240022111828,0.09655412530358677,0.12717284414911467
171,0.19161317254163973,0.10188214402971427,0.2476132470961851,0.5952314687790048,0.11412781558618242,0.40116832342992487,0.5012114167301533,0.07067647208312597,0.11150754917439125,0.21073856949231132,0.29054238822103295,0.7077635562571931
172,0.21566564905348687,0.13460619505684718,0.06040659688115917,0.5301613430614183,0.14707104261643553,0.1257220796673736,0.24156663501343748,0.09732344968611839,0.06983317828614884,0.13340879904622283,0.557357536716572,0.3908848120585182
173,0.3774154451971608,0.11254627402829648,0.36033147200076665,0.5591069341579733,0.025949544955991877,0.4407531527146922,0.21214422478166137,0.07894891384482954,0.2430134418002082,0.603810098630571,0.10196123321186829,0.2390328759846789
174,0.21906245770938282,0.1390625926492335,0.3465187002879962,0.5945633978370508,0.02912559079934923,0.6414639695267967,0.2765517634537926,0.08782012461398017,0.22964204517284154,0.6930877633849861,0.10759670081016533,0.3485624021572242
175,0.3160894567433423,0.17936845698818513,0.08592038637649514,0.502323284778086,0.030963635057750065,0.1067367633713151,0.16781888708386677,0.2436514946403716,0.09755759993055724,0.1254947625495719,0.38444602652468973,0.24265464602444495
176,0.48792509492339275,0.11948198843213907,0.2707743403580073,0.5928459854397765,0.0257137586741259,0.14416836805137487,0.18750233141737582,0.08166248095862867,0.40638807372824826,0.2762446461620745,0.08952084037022462,0.15040971923849372
177,0.29868313805602653,0.1756760028858573,0.3527492054824545,0.5601827390195973,0.018491860051311034,0.5596409652913557,0.2037495922881618,0.1004027008734372,0.28720883628554034,0.6083752792552273,0.10692050711036408,0.42978485894891905
178,0.4027094738714678,0.07705694286496817,0.2508264799189109,0.573186717846254,0.03535785993485415,0.3417835433170026,0.10252989124907808,0.0687153381737399,0.12359561267314434,0.2519057850167245,0.20400012190922218,0.490550250562524
179,0.12717915258647589,0.1467624340097445,0.18401409398224186,0.5632538507872754,0.02541700645700134,0.22126875494444037,0.44704077823169286,0.06041597489316935,0.14644483541336462,0.28939411669975823,0.13459006745979776,0.5608318214164728
180,0.1200670698660949,0.04567358296226737,0.07945822666013831,0.6545173800322251,0.038931742206108504,0.20634755295158813,0.20407321788257826,0.10369653943733274,0.12371517563520275,0.14979699189985227,0.14996623265740597,0.28334276623396826
181,0.45786592512020513,0.11596461637274208,0.1974497323507433,0.5514546298760516,0.02561391143814206,0.1391580474481931,0.10381990048098257,0.051765891650145585,0.1755474046184897,0.2488069680498238,0.12251608980221727,0.43707156188346885
182,0.428110294497809,0.04178777684530189,0.10284981860762195,0.48533572362354116,0.037211860020854186,0.10483204120612731,0.07201553577008758,0.07484456534567592,0.07459231821524238,0.06754810456260048,0.11979406137491702,0.29287904541285925
183,0.09385204288353655,0.08349318409029077,0.10366531694119234,0.6139250569025092,0.04249511233459829,0.19203719166343106,0.3115272031040562,0.06755066598442339,0.12911763430564913,0.2025792887730198,0.23523194214135215,0.5243112458003344
184,0.20678991114706768,0.11540799489403504,0.11320748191184402,0.48622453659750536,0.3323993721173021,0.14331536756800653,0.2088920038507348,0.25608898148596004,0.08820395769159864,0.16231081394361616,0.3774203560271596,0.41416114451725017
185,0.25308168838745876,0.13970590335498176,0.20119880035539667,0.5478781090627509,0.8429608395215399,0.1482305416984958,0.6362292147162596,0.08178277484821106,0.08470783770746618,0.12231334932428861,0.46319990875216754,0.7474478946125757
186,0.19978370199269338,0.2114649866923627,0.12038597509220623,0.46500056761510344,0.022400140983534808,0.1759805939615619,0.2976208846366841,0.36854622185862196,0.09749885288584186,0.13771306430562177,0.11049838451168786,0.31536813510282635
187,0.30507918692632086,0.03251633430572658,0.07957534616933941,0.5900869618755136,0.0349829126774997,0.15041307788860708,0.07697866857439166,0.3298976325979349,0.10228211937761077,0.16124606701065444,0.14065898159435858,0.15120676499539737
188,0.30514956833306606,0.14965600601065676,0.15711208296542586,0.536312754896429,0.6189515823322169,0.12378417139562582,0.5546227243579036,0.12319616072971337,0.085768166691522,0.11115066024574297,0.398592744642114,0.6634709190128263
189,0.08263064334836218,0.13482910703439155,0.06880226933338326,0.48349042807371656,0.03154046770196142,0.146536810746965,0.25574982717876676,0.04655845429020119,0.10393021082461022,0.15578322816382742,0.34460617262859966,0.4445268752205791
190,0.43753440682271255,0.15004253873639722,0.3514028081688017,0.6605757081917337,0.014920527542614904,0.1898032159785581,0.18319548396210386,0.09461203095779741,0.5064721048058047,0.2872447814794957,0.0898814158966219,0.10021691724153718
191,0.41201809513311416,0.20995628775886496,0.06634182619527633,0.3745695779985875,0.023260866228951103,0.14713047449174052,0.1621756393814426,0.07336525689444856,0.06682595942902998,0.13273996022213008,0.08596749395270055,0.19341293180632702
192,0.5104995455842029,0.17495693921206326,0.06726094424268404,0.5945638189564216,0.014344733950788275,0.09670836170828821,0.14372320266386773,0.03552958635559271,0.07536677645363443,0.06325839579973491,0.05204725158764748,0.08597373201544221
193,0.2630286913543743,0.2013218972765125,0.25925748804858484,0.5290347316518291,0.05528791396637423,0.37069616581607406,0.4085687241066836,0.12176598783250217,0.1412881212381021,0.14711547355867668,0.2188384613515263,0.40814613215102924
194,0.5144716380587698,0.0691593522607726,0.09053647420521756,0.6267476736663805,0.02713427146991133,0.1430430917839905,0.05178322832684337,0.07994463907194675,0.1583718326617593,0.27677504262116703,0.13026663027142002,0.15664612427035507
195,0.23974904073423153,0.17257445095885238,0.3563957682323946,0.594296308759671,0.01616289281915102,0.47747857606227406,0.26796140394223344,0.08796196526397901,0.179747619263312,0.4178659376012286,0.0853642543836507,0.3574266138239781
196,0.27740517118063235,0.07494043570939675,0.272498281760276,0.5538402762951973,0.23067916544210157,0.4135687743056679,0.23648047686774065,0.15954047599587176,0.10538208199768936,0.18823006755771854,0.37413314360453004,0.6508191736967696
197,0.3464864592273043,0.08808387280416076,0.1395904486441408,0.5053107576741647,0.10540472024600103,0.1251277718787821,0.16459663616613435,0.551049050049673,0.09309251425812523,0.17461605536871924,0.2501459970951089,0.3061137250486183
198,0.3126082071064774,0.11010093617766518,0.08521244922201528,0.48866790723599873,0.17945727772965728,0.11628050265589276,0.15026804682253667,0.2611840926480833,0.06737231776004325,0.1242424299751483,0.4610685542023396,0.30825209484994226
199,0.3888374677276254,0.11544836751092981,0.18364546364066622,0.5176517784388789,0.10557686236615234,0.13226303600626985,0.26653219705786996,0.11476415859431727,0.08456855287312216,0.11726012678485241,0.4297760666886137,0.597832313887288
200,0.2787167210970321,0.15895783897718654,0.31074474306510863,0.5549492979154999,0.11533447387996884,0.41704523276429883,0.4134081496758302,0.09804250967748479,0.1522501083156064,0.2545313135180708,0.2968638539367724,0.713124930743404
201,0.13102907688037083,0.14471430377375138,0.32534107751256125,0.6257908049966691,0.03059359380491244,0.19075707081904802,0.188334870120265,0.08540323879281225,0.644428671865148,0.4222760147517702,0.10152464059863787,0.10989729276943064
202,0.3314272522208065,0.12394962906689293,0.23581427437123031,0.4850163235889574,0.43919797296034113,0.14332631820657413,0.4993148224611164,0.0987960540791575,0.10003068899805656,0.12573815945066114,0.5978646131388702,0.7487065999496854
203,0.4887178867529486,0.09818618207009253,0.1591252528011826,0.5142156473426388,0.01620338115273553,0.10499335089469913,0.07492749610986715,0.0421215155408197,0.13973862521394345,0.16172392971859798,0.0850036092995757,0.2738783258534395
204,0.3016165164646795,0.07065357234209482,0.09973375427078683,0.676834570748283,0.024820188154457037,0.11901826395370414,0.08274742783163853,0.658743497770346,0.10402198961254347,0.24302390472605026,0.18167197079695324,0.12264845119885268
205,0.3487502727749031,0.042856465752827186,0.16306409281848497,0.590995214346748,0.03388050911433932,0.15831964252123562,0.09222953300183871,0.4519747079625949,0.10222739099365821,0.14302526503723242,0.16620574712376876,0.22434806129817625
206,0.19548449956161135,0.14351285391513835,0.23416440464756988,0.5808595419901303,0.31418190390921785,0.25557837027656466,0.6753621408313086,0.06998116119582075,0.11233317432421239,0.18334069006502285,0.3495088813186883,0.7951680148985331
207,0.2557389553528667,0.07349499460721709,0.1194008247483947,0.5366626701749577,0.09328284525882273,0.13907389081107863,0.0880383921327519,0.543065615800707,0.13580365197201263,0.25500535514757894,0.19198329819297028,0.18614075258491106
208,0.327818549175088,0.16193881153938935,0.19568148878589256,0.5010644587737817,0.4726078272061474,0.15655554249236822,0.5466789061896631,0.12855078118831445,0.12372221102761347,0.18012582209372047,0.3822528246581614,0.6602206712406481
209,0.1030609208880718,0.14507114740058444,0.2314049363115217,0.5656683328880108,0.03237660665838107,0.17600845385043973,0.19906589407226583,0.08540816551315883,0.2994530913976837,0.3799623211608548,0.10504157862724069,0.19064366822677567
210,0.21988516135490244,0.1863101266248638,0.2162387882492796,0.5568937040383566,0.18556580554983207,0.27149048690523614,0.6201446007857043,0.11596249947901771,0.11017875289633731,0.13171184053465088,0.20004477502299228,0.578604605991367
211,0.07594906244522377,0.16482351921928298,0.13868351090272624,0.5067535004061162,0.013363932468835417,0.1400556202478592,0.23265560533505183,0.048529641556589946,0.2763356107046841,0.20194079585611915,0.15167017485561118,0.2579280560812767
212,0.1835128601802305,0.14605540198554035,0.08857759711674049,0.5220524743993932,0.24020581089705142,0.13463711097587622,0.389647961692633,0.07700597655877937,0.0798235196813735,0.13731618029564413,0.4499697763495097,0.5952960712463572
213,0.1563474950379502,0.2140963463574325,0.075899444334373,0.36132140837832677,0.020969813639250642,0.18208419022036917,0.27285086367616596,0.1750024306424736,0.09207498402966534,0.12497335454899594,0.1099354946004632,0.3279456909188688
214,0.30566515049832343,0.16256793892489582,0.39837865803424644,0.5460742824907865,0.014637745243065579,0.3126305027059394,0.18602777675914584,0.11144192127817147,0.29310982925810775,0.3937351137161396,0.08040071783126586,0.184028932851039
215,0.21588136996846408,0.2122780986850649,0.16682584539441217,0.47168518082315114,0.025481937388563764,0.19838583594932674,0.3768087288828117,0.21909187196078284,0.10945385893195864,0.14782574774312715,0.10811335158194811,0.35622329281075377
216,0.35644573951409286,0.18417592333364846,0.12122634552516229,0.5317883809410883,0.029837725534285632,0.12024602491560626,0.17915191873484437,0.31674833379380746,0.13549856386729198,0.16182970393562854,0.21326394178849806,0.25021658336847824
217,0.47389454945560766,0.17103991750038425,0.17023363037758976,0.47978445228256333,0.01514287071601822,0.15616401372026006,0.12930976858033338,0.04696611730892072,0.0890228413893151,0.1896690187335532,0.08192584674277885,0.30381050158405515
218,0.43252993966301256,0.1823493615920705,0.12836160073285294,0.4169931881224036,0.015542389834854117,0.15857527987708453,0.12568504826659682,0.10061179927393277,0.10628022966430078,0.11917441878334105,0.13245277250938386,0.3211138428057734
219,0.1588411983377166,0.1888349827273201,0.1846634021368247,0.5045626209495581,0.02068880691159693,0.19089851407035746,0.5372958941160317,0.09195660876833361,0.11662210900360283,0.14461455287556613,0.12265956595575489,0.5988718463847157
220,0.06031467710978021,0.1099815683638568,0.14933943531184904,0.5596661004063991,0.02242871037091108,0.1585948385566283,0.34009892266290653,0.05803122209922662,0.2811794803457587,0.2959395687295166,0.23478138736507784,0.584873558970703
221,0.3399167583084727,0.14809673661489983,0.2756054113273492,0.5711230990867842,0.18530337430124974,0.32104778004315637,0.380226278851112,0.08213122469654614,0.12556117386777005,0.15186804050403932,0.4223334965700285,0.6764389997171362
222,0.24229886708824008,0.17638974919591954,0.3071187166193082,0.5427398681487607,0.04275990360537502,0.5277930777021358,0.3457631595221196,0.09730816357784808,0.1411061731534179,0.287025001156353,0.13542560436955522,0.527042634441382
223,0.3492955441355241,0.125667042503635,0.07495960152577463,0.5511637484594705,0.07227978676351898,0.11013260697444191,0.17354104928136171,0.12552984827823505,0.06467137020297259,0.10057669724204835,0.6043232467119949,0.25964052881037075
224,0.2497646436245468,0.10380541592866965,0.41014268474249904,0.5697504078659198,0.028403122281237373,0.1923019017420253,0.18425150572876242,0.08499461717271316,0.5053020439698296,0.34017870636693176,0.09608769159762759,0.09691048795806288
225,0.359496358828629,0.08051469629881224,0.24570515199750353,0.44918875623793525,0.05703778198642476,0.318371201913014,0.12314794798194334,0.09685700393323765,0.08640137963495453,0.17579354915357506,0.43769236037352643,0.5252623828661619
226,0.44435840740834737,0.068205024588806,0.2132643580141659,0.6605011634582036,0.01841214996596573,0.1735169688469176,0.09466219668049164,0.051552158643825764,0.15379851116007157,0.2078693952048898,0.10444683037682236,0.31001976178996854
227,0.3484114259849418,0.09150143737039079,0.3270497566520958,0.5362595887018123,0.03205129565042601,0.4632713201694566,0.1758988396414849,0.07158321031134236,0.15725558119210054,0.4045561170676247,0.17057168795405767,0.47381035158603696
228,0.4307885550167353,0.1138743000247715,0.363477972953827,0.5741771685319235,0.018929962943929957,0.19710113054097353,0.24494994091225486,0.08737078637823974,0.5241990915094332,0.40846631794614724,0.10402431102509442,0.10705197488986147
229,0.3530072951722836,0.15759743111691144,0.394669167431478,0.7120528156478181,0.017266878327782016,0.24903919578861872,0.15419307004061736,0.09113690818293872,0.4526168825378745,0.30754266434431915,0.09666631977897161,0.15937846372185496
230,0.16911601201502455,0.1454926929999915,0.36901093908389176,0.6824001502823506,0.019090965386838143,0.1885292152797392,0.20458981904061896,0.08939907034387339,0.4791962765345213,0.30610914661852295,0.09032549135215195,0.10198206833942396
231,0.4222790986300181,0.1152880097435149,0.23975832276812867,0.5362124689840229,0.035357603210048036,0.22113621016470064,0.1286423032841992,0.06191950115830006,0.12518741396610014,0.3161924922276797,0.2219518640156578,0.5590689076913775
232,0.2906011237281402,0.2275841544416138,0.09811655234256815,0.44835900269982765,0.0161201746147091,0.13348328234709406,0.10907136682595794,0.34570615630670665,0.11877843052340131,0.12999353231770538,0.08454118749138845,0.1427099279301396
233,0.06566896510158135,0.11924682337759215,0.10145778808820634,0.6712547865782929,0.02627134743748161,0.17188134945690614,0.2521315546728748,0.053578930011522044,0.13625518369056996,0.22077449496637946,0.3164059992486613,0.3992165201393027
234,0.37785830976576573,0.1539218231140988,0.1884602464129427,0.5033950630127989,0.16357285849063644,0.15362636029279686,0.3790991024219113,0.09114077717341289,0.10774180644913761,0.14180614064742245,0.3672042341850986,0.5817320936906141
235,0.4770394384753604,0.1435162295454467,0.22971233661059204,0.582591879645449,0.021409123632457058,0.14275573966670277,0.12326744545255827,0.0655457581667737,0.24710162159122895,0.2797725507106958,0.07692999661819408,0.29245935555445085
236,0.1784874010026604,0.16603284838993843,0.2687871101870067,0.5081269564684847,0.034217082980794844,0.502608260227836,0.4102913454020822,0.08505832757025014,0.16594538630557631,0.278378091306418,0.12009439185801449,0.5727033681962146
237,0.13923443978464695,0.15178108124980658,0.2652782632209877,0.6027697648854574,0.027527280549009093,0.3206437134968588,0.25925867714390677,0.08204952911398784,0.22407089568986502,0.5295195643807328,0.09158650819426188,0.28995989143133527
238,0.15301907443306778,0.1132211415791609,0.15374755607462506,0.5619813106681772,0.12079579355288222,0.2040405834069817,0.3753698746406142,0.06554121987545725,0.08074888495397875,0.1730485921875382,0.2849244770818283,0.669761810344857
239,0.33600493290513156,0.07185456588651677,0.28285957762006153,0.5460580634019991,0.052556729568702616,0.3965215821542957,0.16917320226705618,0.11576420833510176,0.11514677966240607,0.16124576966975715,0.32935155186730614,0.48663278930107634
240,0.19324047567142477,0.04125109847570838,0.12463827087156942,0.6989407725065915,0.026062286737830478,0.20510258289026903,0.12451907324341331,0.296925969341222,0.13454490260441662,0.2286687885807689,0.13631148958949355,0.2070997266190284
241,0.4705098709000267,0.07019856976336813,0.06794358679147948,0.45537761573107893,0.04587675857200898,0.1365012258559281,0.052482927018708485,0.048737592754167315,0.14440068680600154,0.2311465278121336,0.13053931223603363,0.2739503938769308
242,0.2569219211366761,0.16619768587630773,0.053713544067702165,0.5305513250612899,0.0870344150021844,0.12692635851708267,0.13661844719664196,0.20865421814198182,0.08065296826282953,0.12613670841312885,0.5293000069732282,0.2540099033406952
243,0.274495665774926,0.08100311831143163,0.3112925512909339,0.5675963254724092,0.08130293548779752,0.5323157134405228,0.2157998866749175,0.06533306179050269,0.12807390623353804,0.252181909132779,0.321922798834469,0.5001080982035533
244,0.2557552810258863,0.09227310339678137,0.18777759086822493,0.6403722633671245,0.3531191574771521,0.1801032726928608,0.33225545807310103,0.36018429702740473,0.10746227969619866,0.21789149133654076,0.3615565529104018,0.5243429157174689
245,0.2903545982310064,0.191783253559905,0.13319226899505437,0.5504315317949158,0.10621670260464329,0.1319948214752248,0.1949561645141643,0.5217429040604356,0.10615037985359703,0.20673474329616962,0.17942632215261237,0.24913441283196064
246,0.22153469359189384,0.1340013893129571,0.29527566796281185,0.5926973022810965,0.07961801250356966,0.5284748462425454,0.42047577157934585,0.07401805322598283,0.13585349730771834,0.33359871177669403,0.23575939494726708,0.6733219093656813
247,0.03850396071518262,0.0929569142821604,0.07072280135954194,0.3593174407146049,0.03949474448269066,0.1562993113972906,0.31134455795266397,0.06123779895791846,0.16128062393653134,0.17990700369342738,0.27245733202697026,0.45019124130846766
248,0.33258692018326097,0.11546469677699947,0.294403277250949,0.5374738526328868,0.1045684890028174,0.3841118522914367,0.23861898070115387,0.07558884062056548,0.1288693742363278,0.2160287768011392,0.3977182625776702,0.6203018703312692
249,0.19573694297308744,0.16614701801641577,0.14691887780711593,0.6193233648823546,0.3904983657881463,0.13228226355921555,0.8001250293883444,0.23361211847508606,0.07680034356851094,0.10110527903635204,0.2852291757920695,0.7959980456164355
